shipment_id,timestamp,scan_type,status,delay_duration,route_id,warehouse_id,source_file,source_row_id,delay_id,delay_reason,delay_duration_showcase-delay-reports,initial_delay_duration,reported_at,route_id_showcase-delay-reports,warehouse_id_showcase-delay-reports,source_file_showcase-delay-reports,source_row_id_showcase-delay-reports,_delay_match,transfer_id,source_warehouse,destination_warehouse,transfer_time,expected_transfer_time,actual_transfer_time,transfer_status,source_file_showcase-warehouse-transfers,source_row_id_showcase-warehouse-transfers,_transfer_match,_record_source,_source_datasets,_integration_key
S00020,2024-03-21 09:12:00+00:00,delivery,delivered,61.8,R5,,synthetic_showcase,62,DL-S00020,traffic,61.8,0.0,2024-03-21 11:12:00+00:00,R5,W2,synthetic_showcase,8.0,both,T-S00020,W4,W2,2024-03-20 15:12:00+00:00,2024-03-20 14:12:00+00:00,2024-03-20 15:12:00+00:00,on_time,synthetic_showcase,10.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00020
S00021,2024-03-21 09:21:00+00:00,pickup,on_time,0.0,R2,W2,synthetic_showcase,63,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00021
S00021,2024-03-21 23:21:00+00:00,delivery,delivered,0.0,R2,,synthetic_showcase,64,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00021
S00022,2024-03-01 09:33:00+00:00,pickup,on_time,0.0,R6,W5,synthetic_showcase,65,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00022
S00022,2024-03-02 00:33:00+00:00,delivery,delivered,0.0,R6,,synthetic_showcase,66,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00022
S00023,2024-03-02 09:52:00+00:00,pickup,on_time,0.0,R3,W3,synthetic_showcase,67,,,,,,,,,,left-only,T-S00023,W3,W5,2024-03-02 17:52:00+00:00,2024-03-02 16:52:00+00:00,2024-03-02 17:52:00+00:00,on_time,synthetic_showcase,11.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00023
S00023,2024-03-02 17:52:00+00:00,hub_arrival,on_time,0.0,R3,W5,synthetic_showcase,68,,,,,,,,,,left-only,T-S00023,W3,W5,2024-03-02 17:52:00+00:00,2024-03-02 16:52:00+00:00,2024-03-02 17:52:00+00:00,on_time,synthetic_showcase,11.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00023
S00023,2024-03-02 20:52:00+00:00,hub_departure,on_time,0.0,R3,W5,synthetic_showcase,69,,,,,,,,,,left-only,T-S00023,W3,W5,2024-03-02 17:52:00+00:00,2024-03-02 16:52:00+00:00,2024-03-02 17:52:00+00:00,on_time,synthetic_showcase,11.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00023
S00023,2024-03-03 10:52:00+00:00,delivery,delivered,0.0,R3,,synthetic_showcase,70,,,,,,,,,,left-only,T-S00023,W3,W5,2024-03-02 17:52:00+00:00,2024-03-02 16:52:00+00:00,2024-03-02 17:52:00+00:00,on_time,synthetic_showcase,11.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00023
S00024,2024-03-03 08:23:00+00:00,pickup,on_time,0.0,R6,W5,synthetic_showcase,71,,,,,,,,,,left-only,T-S00024,W5,W1,2024-03-03 14:23:00+00:00,2024-03-03 13:23:00+00:00,2024-03-03 14:23:00+00:00,on_time,synthetic_showcase,12.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00024
S00024,2024-03-03 14:23:00+00:00,hub_arrival,on_time,0.0,R6,W1,synthetic_showcase,72,,,,,,,,,,left-only,T-S00024,W5,W1,2024-03-03 14:23:00+00:00,2024-03-03 13:23:00+00:00,2024-03-03 14:23:00+00:00,on_time,synthetic_showcase,12.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00024
S00024,2024-03-03 18:23:00+00:00,hub_departure,on_time,0.0,R6,W1,synthetic_showcase,73,,,,,,,,,,left-only,T-S00024,W5,W1,2024-03-03 14:23:00+00:00,2024-03-03 13:23:00+00:00,2024-03-03 14:23:00+00:00,on_time,synthetic_showcase,12.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00024
S00024,2024-03-04 03:23:00+00:00,delivery,delivered,0.0,R6,,synthetic_showcase,74,,,,,,,,,,left-only,T-S00024,W5,W1,2024-03-03 14:23:00+00:00,2024-03-03 13:23:00+00:00,2024-03-03 14:23:00+00:00,on_time,synthetic_showcase,12.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00024
S00025,2024-03-04 08:24:00+00:00,pickup,on_time,0.0,R6,W5,synthetic_showcase,75,,,,,,,,,,left-only,T-S00025,W5,W4,2024-03-04 13:24:00+00:00,2024-03-04 12:24:00+00:00,2024-03-04 13:24:00+00:00,on_time,synthetic_showcase,13.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00025
S00025,2024-03-04 13:24:00+00:00,hub_arrival,on_time,0.0,R6,W4,synthetic_showcase,76,,,,,,,,,,left-only,T-S00025,W5,W4,2024-03-04 13:24:00+00:00,2024-03-04 12:24:00+00:00,2024-03-04 13:24:00+00:00,on_time,synthetic_showcase,13.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00025
S00025,2024-03-04 17:24:00+00:00,hub_departure,on_time,0.0,R6,W4,synthetic_showcase,77,,,,,,,,,,left-only,T-S00025,W5,W4,2024-03-04 13:24:00+00:00,2024-03-04 12:24:00+00:00,2024-03-04 13:24:00+00:00,on_time,synthetic_showcase,13.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00025
S00025,2024-03-05 02:24:00+00:00,delivery,delivered,0.0,R6,,synthetic_showcase,78,,,,,,,,,,left-only,T-S00025,W5,W4,2024-03-04 13:24:00+00:00,2024-03-04 12:24:00+00:00,2024-03-04 13:24:00+00:00,on_time,synthetic_showcase,13.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00025
S00026,2024-03-05 08:19:00+00:00,pickup,on_time,0.0,R2,W2,synthetic_showcase,79,,,,,,,,,,left-only,T-S00026,W2,W5,2024-03-05 12:19:00+00:00,2024-03-05 11:19:00+00:00,2024-03-05 12:19:00+00:00,on_time,synthetic_showcase,14.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00026
S00026,2024-03-05 12:19:00+00:00,hub_arrival,on_time,0.0,R2,W5,synthetic_showcase,80,,,,,,,,,,left-only,T-S00026,W2,W5,2024-03-05 12:19:00+00:00,2024-03-05 11:19:00+00:00,2024-03-05 12:19:00+00:00,on_time,synthetic_showcase,14.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00026
S00026,2024-03-05 16:19:00+00:00,hub_departure,on_time,0.0,R2,W5,synthetic_showcase,81,,,,,,,,,,left-only,T-S00026,W2,W5,2024-03-05 12:19:00+00:00,2024-03-05 11:19:00+00:00,2024-03-05 12:19:00+00:00,on_time,synthetic_showcase,14.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00026
S00026,2024-03-06 00:19:00+00:00,delivery,delivered,0.0,R2,,synthetic_showcase,82,,,,,,,,,,left-only,T-S00026,W2,W5,2024-03-05 12:19:00+00:00,2024-03-05 11:19:00+00:00,2024-03-05 12:19:00+00:00,on_time,synthetic_showcase,14.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00026
S00027,2024-03-06 09:41:00+00:00,pickup,on_time,0.0,R4,W1,synthetic_showcase,83,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00027
S00027,2024-03-07 01:41:00+00:00,delivery,delivered,0.0,R4,,synthetic_showcase,84,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00027
S00028,2024-03-07 09:36:00+00:00,pickup,on_time,0.0,R2,W2,synthetic_showcase,85,DL-S00028,weather,270.6,0.0,2024-03-08 03:36:00+00:00,R2,W5,synthetic_showcase,9.0,both,T-S00028,W2,W5,2024-03-07 16:36:00+00:00,2024-03-07 15:36:00+00:00,2024-03-07 16:36:00+00:00,on_time,synthetic_showcase,15.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00028
S00028,2024-03-07 16:36:00+00:00,hub_arrival,on_time,0.0,R2,W5,synthetic_showcase,86,DL-S00028,weather,270.6,0.0,2024-03-08 03:36:00+00:00,R2,W5,synthetic_showcase,9.0,both,T-S00028,W2,W5,2024-03-07 16:36:00+00:00,2024-03-07 15:36:00+00:00,2024-03-07 16:36:00+00:00,on_time,synthetic_showcase,15.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00028
S00028,2024-03-07 19:36:00+00:00,hub_departure,on_time,0.0,R2,W5,synthetic_showcase,87,DL-S00028,weather,270.6,0.0,2024-03-08 03:36:00+00:00,R2,W5,synthetic_showcase,9.0,both,T-S00028,W2,W5,2024-03-07 16:36:00+00:00,2024-03-07 15:36:00+00:00,2024-03-07 16:36:00+00:00,on_time,synthetic_showcase,15.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00028
S00028,2024-03-08 01:36:00+00:00,delivery,delivered,270.6,R2,,synthetic_showcase,88,DL-S00028,weather,270.6,0.0,2024-03-08 03:36:00+00:00,R2,W5,synthetic_showcase,9.0,both,T-S00028,W2,W5,2024-03-07 16:36:00+00:00,2024-03-07 15:36:00+00:00,2024-03-07 16:36:00+00:00,on_time,synthetic_showcase,15.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00028
S00029,2024-03-08 09:44:00+00:00,pickup,on_time,0.0,R6,W5,synthetic_showcase,89,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00029
S00029,2024-03-08 19:44:00+00:00,delivery,delivered,0.0,R6,,synthetic_showcase,90,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00029
S00030,2024-03-09 09:55:00+00:00,pickup,on_time,0.0,R6,W5,synthetic_showcase,91,,,,,,,,,,left-only,T-S00030,W5,W1,2024-03-09 13:55:00+00:00,2024-03-09 12:55:00+00:00,2024-03-09 13:55:00+00:00,on_time,synthetic_showcase,16.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00030
S00030,2024-03-09 13:55:00+00:00,hub_arrival,on_time,0.0,R6,W1,synthetic_showcase,92,,,,,,,,,,left-only,T-S00030,W5,W1,2024-03-09 13:55:00+00:00,2024-03-09 12:55:00+00:00,2024-03-09 13:55:00+00:00,on_time,synthetic_showcase,16.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00030
S00030,2024-03-09 17:55:00+00:00,hub_departure,on_time,0.0,R6,W1,synthetic_showcase,93,,,,,,,,,,left-only,T-S00030,W5,W1,2024-03-09 13:55:00+00:00,2024-03-09 12:55:00+00:00,2024-03-09 13:55:00+00:00,on_time,synthetic_showcase,16.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00030
S00030,2024-03-10 08:55:00+00:00,delivery,delivered,0.0,R6,,synthetic_showcase,94,,,,,,,,,,left-only,T-S00030,W5,W1,2024-03-09 13:55:00+00:00,2024-03-09 12:55:00+00:00,2024-03-09 13:55:00+00:00,on_time,synthetic_showcase,16.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00030
S00031,2024-03-10 08:23:00+00:00,pickup,on_time,0.0,R3,W3,synthetic_showcase,95,,,,,,,,,,left-only,T-S00031,W3,W4,2024-03-10 13:23:00+00:00,2024-03-10 12:23:00+00:00,2024-03-10 13:23:00+00:00,on_time,synthetic_showcase,17.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00031
S00031,2024-03-10 13:23:00+00:00,hub_arrival,on_time,0.0,R3,W4,synthetic_showcase,96,,,,,,,,,,left-only,T-S00031,W3,W4,2024-03-10 13:23:00+00:00,2024-03-10 12:23:00+00:00,2024-03-10 13:23:00+00:00,on_time,synthetic_showcase,17.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00031
S00031,2024-03-10 15:23:00+00:00,hub_departure,on_time,0.0,R3,W4,synthetic_showcase,97,,,,,,,,,,left-only,T-S00031,W3,W4,2024-03-10 13:23:00+00:00,2024-03-10 12:23:00+00:00,2024-03-10 13:23:00+00:00,on_time,synthetic_showcase,17.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00031
S00031,2024-03-10 21:23:00+00:00,delivery,delivered,0.0,R3,,synthetic_showcase,98,,,,,,,,,,left-only,T-S00031,W3,W4,2024-03-10 13:23:00+00:00,2024-03-10 12:23:00+00:00,2024-03-10 13:23:00+00:00,on_time,synthetic_showcase,17.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00031
S00032,2024-03-11 08:38:00+00:00,pickup,on_time,0.0,R4,W1,synthetic_showcase,99,,,,,,,,,,left-only,T-S00032,W1,W4,2024-03-11 13:38:00+00:00,2024-03-11 12:38:00+00:00,2024-03-11 13:38:00+00:00,on_time,synthetic_showcase,18.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00032
S00032,2024-03-11 13:38:00+00:00,hub_arrival,on_time,0.0,R4,W4,synthetic_showcase,100,,,,,,,,,,left-only,T-S00032,W1,W4,2024-03-11 13:38:00+00:00,2024-03-11 12:38:00+00:00,2024-03-11 13:38:00+00:00,on_time,synthetic_showcase,18.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00032
S00032,2024-03-11 14:38:00+00:00,hub_departure,on_time,0.0,R4,W4,synthetic_showcase,101,,,,,,,,,,left-only,T-S00032,W1,W4,2024-03-11 13:38:00+00:00,2024-03-11 12:38:00+00:00,2024-03-11 13:38:00+00:00,on_time,synthetic_showcase,18.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00032
S00032,2024-03-12 02:38:00+00:00,delivery,delivered,0.0,R4,,synthetic_showcase,102,,,,,,,,,,left-only,T-S00032,W1,W4,2024-03-11 13:38:00+00:00,2024-03-11 12:38:00+00:00,2024-03-11 13:38:00+00:00,on_time,synthetic_showcase,18.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00032
S00033,2024-03-12 09:49:00+00:00,pickup,on_time,0.0,R4,W1,synthetic_showcase,103,DL-S00033,customs,38.9,0.0,2024-03-12 23:49:00+00:00,R4,W1,synthetic_showcase,10.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00033
S00033,2024-03-12 21:49:00+00:00,delivery,delivered,38.9,R4,,synthetic_showcase,104,DL-S00033,customs,38.9,0.0,2024-03-12 23:49:00+00:00,R4,W1,synthetic_showcase,10.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00033
S00034,2024-03-13 08:57:00+00:00,pickup,on_time,0.0,R2,W2,synthetic_showcase,105,DL-S00034,mechanical,98.0,0.0,2024-03-14 06:57:00+00:00,R2,W1,synthetic_showcase,11.0,both,T-S00034,W2,W1,2024-03-13 13:57:00+00:00,2024-03-13 12:57:00+00:00,2024-03-13 13:57:00+00:00,delayed,synthetic_showcase,19.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00034
S00034,2024-03-13 13:57:00+00:00,hub_arrival,delayed,29.8,R2,W1,synthetic_showcase,106,DL-S00034,mechanical,98.0,0.0,2024-03-14 06:57:00+00:00,R2,W1,synthetic_showcase,11.0,both,T-S00034,W2,W1,2024-03-13 13:57:00+00:00,2024-03-13 12:57:00+00:00,2024-03-13 13:57:00+00:00,delayed,synthetic_showcase,19.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00034
S00034,2024-03-13 17:57:00+00:00,hub_departure,delayed,98.0,R2,W1,synthetic_showcase,107,DL-S00034,mechanical,98.0,0.0,2024-03-14 06:57:00+00:00,R2,W1,synthetic_showcase,11.0,both,T-S00034,W2,W1,2024-03-13 13:57:00+00:00,2024-03-13 12:57:00+00:00,2024-03-13 13:57:00+00:00,delayed,synthetic_showcase,19.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00034
S00034,2024-03-14 04:57:00+00:00,delivery,delivered,25.8,R2,,synthetic_showcase,108,DL-S00034,mechanical,98.0,0.0,2024-03-14 06:57:00+00:00,R2,W1,synthetic_showcase,11.0,both,T-S00034,W2,W1,2024-03-13 13:57:00+00:00,2024-03-13 12:57:00+00:00,2024-03-13 13:57:00+00:00,delayed,synthetic_showcase,19.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00034
S00035,2024-03-14 09:35:00+00:00,pickup,on_time,0.0,R5,W4,synthetic_showcase,109,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00035
S00035,2024-03-14 21:35:00+00:00,delivery,delivered,0.0,R5,,synthetic_showcase,110,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00035
S00036,2024-03-15 09:53:00+00:00,pickup,on_time,0.0,R1,W1,synthetic_showcase,111,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00036
S00036,2024-03-15 15:53:00+00:00,delivery,delivered,0.0,R1,,synthetic_showcase,112,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00036
S00037,2024-03-16 08:57:00+00:00,pickup,on_time,0.0,R3,W3,synthetic_showcase,113,,,,,,,,,,left-only,T-S00037,W3,W1,2024-03-16 17:57:00+00:00,2024-03-16 16:57:00+00:00,2024-03-16 17:57:00+00:00,on_time,synthetic_showcase,20.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00037
S00037,2024-03-16 17:57:00+00:00,hub_arrival,on_time,0.0,R3,W1,synthetic_showcase,114,,,,,,,,,,left-only,T-S00037,W3,W1,2024-03-16 17:57:00+00:00,2024-03-16 16:57:00+00:00,2024-03-16 17:57:00+00:00,on_time,synthetic_showcase,20.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00037
S00037,2024-03-16 18:57:00+00:00,hub_departure,on_time,0.0,R3,W1,synthetic_showcase,115,,,,,,,,,,left-only,T-S00037,W3,W1,2024-03-16 17:57:00+00:00,2024-03-16 16:57:00+00:00,2024-03-16 17:57:00+00:00,on_time,synthetic_showcase,20.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00037
S00037,2024-03-17 00:57:00+00:00,delivery,delivered,0.0,R3,,synthetic_showcase,116,,,,,,,,,,left-only,T-S00037,W3,W1,2024-03-16 17:57:00+00:00,2024-03-16 16:57:00+00:00,2024-03-16 17:57:00+00:00,on_time,synthetic_showcase,20.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00037
S00038,2024-03-17 09:57:00+00:00,pickup,on_time,0.0,R2,W2,synthetic_showcase,117,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00038
S00038,2024-03-17 19:57:00+00:00,delivery,delivered,0.0,R2,,synthetic_showcase,118,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00038
S00039,2024-03-18 09:03:00+00:00,pickup,on_time,0.0,R3,W3,synthetic_showcase,119,DL-S00039,traffic,18.6,0.0,2024-03-18 23:03:00+00:00,R3,W3,synthetic_showcase,12.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00039
S00039,2024-03-18 21:03:00+00:00,delivery,delivered,18.6,R3,,synthetic_showcase,120,DL-S00039,traffic,18.6,0.0,2024-03-18 23:03:00+00:00,R3,W3,synthetic_showcase,12.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00039
S00040,2024-03-19 09:31:00+00:00,pickup,delayed,42.1,R2,W2,synthetic_showcase,121,DL-S00040,weather,42.1,42.1,2024-03-20 15:31:00+00:00,R2,W1,synthetic_showcase,13.0,both,T-S00040,W2,W1,2024-03-19 18:31:00+00:00,2024-03-19 17:31:00+00:00,2024-03-19 18:31:00+00:00,on_time,synthetic_showcase,21.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00040
